SampleID	SubjectID	GDColl	type
SRR5079228	IM192	168	2
SRR5079238	IM193	168	2
SRR5079162	IM194	168	2
SRR5079196	IM195	168	2
SRR5079151	IM196	168	2
SRR5079277	IM198	168	2
SRR5079226	IM199	168	2
SRR5079141	IM200	168	2
SRR5079109	IM202	168	2
SRR5079231	IM203	168	1
SRR5079274	IM204	168	2
SRR5079135	IM205	168	2
SRR5079186	IM206	168	3
SRR5079083	IM207	168	3
SRR5079159	IM209	168	2
SRR5079125	IM210	168	2
SRR5079140	IM211	168	2
SRR5079154	IM212	168	2
SRR5079113	IM213	168	2
SRR5079093	IM214	168	2
SRR5079284	IM216	168	2
SRR5079171	IM217	168	2
SRR5079223	IM218	168	2
SRR8120979	T009717	27	2
SRR8120665	T007750	28	1
SRR8115878	T019850	35	2
SRR8120152	T012808	39	2
SRR8115843	T012983	39	3
SRR8120787	T016812	39	3
SRR8116253	T023390	41	3
SRR8120585	T003745	42	1
SRR8116000	T008247	42	3
SRR8116132	T013815	42	2
SRR8120449	T014806	43	2
SRR8116064	T016234	43	2
SRR8116006	T007748	44	1
SRR8116042	T013832	44	1
SRR8115811	T019852	44	3
SRR8120419	T021076	44	3
SRR8115758	T005999	45	1
SRR8116012	T008025	45	3
SRR8120288	T014827	45	2
SRR8120530	T017394	47	2
SRR8115762	T005643	49	2
SRR8120287	T014825	49	3
SRR8120251	T024121	52	3
SRR8120736	T008631	54	3
SRR8120330	T010532	56	3
SRR8120850	T014292	56	3
SRR8120360	T013815	57	2
SRR8120176	T018343	57	3
SRR8115676	T017419	60	3
SRR8120209	T025415	60	2
SRR8120382	T009909	61	2
SRR8116237	T019031	62	3
SRR8120913	T025418	63	2
SRR8120899	T006266	64	3
SRR8120763	T012808	64	2
SRR8120617	T003355	67	3
SRR8120078	T016548	69	1
SRR8120401	T016834	69	2
SRR8120494	T008025	71	1
SRR8120660	T010520	72	3
SRR8120430	T011454	74	3
SRR8120447	T014575	75	3
SRR8120298	T016234	76	2
SRR8120065	T019853	80	2
SRR8120079	T022883	81	2
SRR8120951	T012808	84	1
SRR8120114	T013815	89	2
SRR8120254	T025411	89	1
SRR8120912	T025418	91	2
SRR8120780	T012983	92	3
SRR8120952	T012808	98	2
SRR8120342	T005093	101	2
SRR8120336	T005643	106	2
SRR8116011	T008246	108	2
SRR8120576	T003950	109	2
SRR8120240	T007748	110	1
SRR8120976	T009717	110	2
SRR8120535	T026211	110	2
SRR8120213	T010532	111	3
SRR8120784	T013431	113	2
SRR8120853	T014292	114	3
SRR8120081	T023390	116	3
SRR8120972	T009275	117	1
SRR8120252	T024121	118	3
SRR8116009	T008247	120	3
SRR8120429	T012121	120	2
SRR8116140	T013815	120	2
SRR8120584	T003745	121	2
SRR8120291	T008631	121	3
SRR8116336	T006266	122	3
SRR8120980	T009909	124	2
SRR8120496	T025411	124	2
SRR8120290	T014806	125	2
SRR8120007	T025418	125	2
SRR8116014	T014825	127	3
SRR8120174	T014827	127	2
SRR8120755	T019031	129	3
SRR8120069	T012374	130	2
SRR8116393	T012389	130	3
SRR8120375	T000094	131	1
SRR8115979	T019850	134	2
SRR8120047	T008025	135	3
SRR8120455	T012138	135	3
SRR8120126	T013832	135	1
SRR8116374	T016548	135	3
SRR8120006	T016811	147	3
SRR8116445	T003355	150	3
SRR8120067	T014292	151	3
SRR8120349	T010532	152	3
SRR8116135	T013815	155	1
SRR8120523	T025418	155	2
SRR8120634	T025411	156	2
SRR8120819	T028029	156	3
SRR8120153	T012808	163	2
SRR8120277	T029687	164	1
SRR8120156	T003353	165	3
SRR8120722	T020231	177	2
SRR8120357	T013815	182	2
SRR8120882	T025418	185	2
SRR8120243	T012808	191	2
SRR8120898	T025411	192	2
SRR8120293	T014827	199	1
SRR8120258	T021076	199	2
SRR8120587	T003950	200	2
SRR8116247	T023909	203	3
SRR8116198	T000272	204	1
SRR8115809	T019852	205	3
SRR8120171	T005999	209	1
SRR8120877	T014292	209	3
SRR8116506	T020231	210	2
SRR8116439	T004341	211	3
SRR8120954	T023390	212	3
SRR8116260	T009909	215	2
SRR8120788	T016812	216	3
SRR8115976	T019853	217	2
SRR8120711	T028183	218	2
SRR8120284	T029922	221	2
SRR8120148	T000461	223	3
SRR8120122	T013832	224	1
SRR8116234	T019031	224	3
SRR8120255	T024121	225	1
SRR8120119	T013815	226	2
SRR8120879	T014806	226	2
SRR8120538	T019850	226	2
SRR8120204	T026211	226	2
SRR8120280	T029687	226	1
SRR8120341	T005093	227	2
SRR8116256	T010532	227	3
SRR8115770	T022883	229	2
SRR8120257	T025411	230	2
SRR8119997	T025418	238	3
SRR8116130	T025415	243	1
SRR8120790	T016834	246	2
SRR8120103	T014575	247	2
SRR8115651	T014292	249	3
SRR8120154	T012808	251	2
SRR8120817	T012312	252	3
SRR8120813	T012138	253	3
SRR8120120	T013815	255	2
SRR8120441	T028029	257	3
SRR8120340	T005507	262	3
SRR8116016	T025418	265	3
SRR8120299	T026177	269	3
SRR8120886	T025411	271	2
SRR8120852	T013815	276	2
SRR8120762	T012808	288	1
SRR8120978	T009717	292	2
SRR8120575	T010532	292	3
SRR8116510	T022883	292	2
SRR8120491	T006266	295	3
SRR8120422	T025411	295	2
SRR8116456	T026211	299	2
SRR8120071	T016548	300	3
SRR8120149	T002534	302	3
SRR8116505	T020231	302	3
SRR8120115	T013431	303	3
SRR8120953	T012808	304	2
SRR8120302	T026177	304	3
SRR8120327	T008246	305	2
SRR8115810	T019852	305	3
SRR8120347	T025415	305	2
SRR8116258	T009280	306	3
SRR8116261	T009909	306	1
SRR8120070	T016234	307	2
SRR8120478	T013815	308	2
SRR8120977	T009717	310	2
SRR8116252	T023390	310	2
SRR8116246	T023909	311	3
SRR8116545	T029922	311	2
SRR8115981	T019850	312	2
SRR8120731	T021076	314	3
SRR8116248	T024121	316	3
SRR8120495	T008025	317	3
SRR8120334	T019031	317	3
SRR8120663	T025418	317	2
SRR8120586	T003745	318	3
SRR8120725	T019853	318	3
SRR8120692	T007750	319	3
SRR8120256	T025411	320	3
SRR8116454	T028029	320	3
SRR8116440	T004341	321	3
SRR8120820	T029687	325	3
SRR8116446	T005507	326	3
SRR8120539	T026177	331	3
SRR8120118	T013815	337	2
SRR8120203	T025418	345	1
SRR8120211	T012808	347	2
SRR8120484	T025411	353	1
SRR8120358	T013815	354	3
SRR8120158	T012808	361	3
SRR8120534	T026177	366	3
SRR8120529	T017394	368	4
SRR8120618	T025411	372	2
SRR8120666	T007750	373	3
SRR8120113	T011454	378	2
SRR8120540	T018343	382	3
SRR8120473	T013815	388	4
SRR8116549	T016811	390	3
SRR8116455	T028029	391	3
SRR8116437	T012983	393	3
SRR8115753	T025415	393	3
SRR8120881	T009717	396	3
SRR8120168	T016834	397	2
SRR8120215	T016548	399	4
SRR8120042	T023390	399	3
SRR8120445	T014575	400	3
SRR8116323	T025418	400	3
SRR8120431	T011676	401	3
SRR8120986	T012312	401	3
SRR8120301	T026177	401	3
SRR8120974	T009280	402	3
SRR8116511	T022883	402	3
SRR8116201	T003353	403	3
SRR8120714	T026211	404	2
SRR8120116	T013431	405	3
SRR8115719	T013828	405	3
SRR8120331	T010532	406	4
SRR8115850	T014800	406	3
SRR8116238	T017419	406	3
SRR8116241	T019021	406	2
SRR8120125	T013832	409	3
SRR8120583	T003745	410	3
SRR8115942	T012374	410	3
SRR8120410	T014292	410	3
SRR8120112	T013431	412	3
SRR8120276	T029687	417	4
SRR8116003	T013815	421	4
SRR8115720	T017394	427	3
SRR8120569	T012121	428	3
SRR8120626	T028183	430	3
SRR8120878	T019852	432	3
SRR8120237	T025418	433	3
SRR8120296	T026177	434	3
SRR8115653	T014197	436	3
SRR8120490	T025411	437	3
SRR8120282	T029922	437	3
SRR8115883	T019031	438	3
SRR8120040	T016234	439	3
SRR8120574	T019853	440	3
SRR8120858	T013815	452	4
SRR8116442	T003355	456	3
SRR8120919	T008247	456	3
SRR8116046	T014806	459	2
SRR8120295	T026177	464	3
SRR8120481	T025411	466	3
SRR8116159	T016834	475	3
SRR8116245	T013828	478	3
SRR8116126	T025418	478	3
SRR8116002	T013815	481	3
SRR8116633	T020231	481	3
SRR8115978	T019850	482	3
SRR8120782	T012983	483	3
SRR8115754	T016811	483	3
SRR8115768	T023909	484	2
SRR8120451	T014800	485	3
SRR8116263	T022883	485	3
SRR8116259	T009717	488	3
SRR8120134	T019852	488	3
SRR8116543	T014806	489	3
SRR8116249	T016812	489	4
SRR8120205	T023390	490	3
SRR8120072	T016234	491	4
SRR8120759	T026177	492	3
SRR8120656	T028183	492	3
SRR8115808	T024121	493	3
SRR8120074	T016548	494	3
SRR8120729	T018343	494	3
SRR8116458	T026211	494	3
SRR8116257	T010532	495	4
SRR8120128	T013832	495	3
SRR8116235	T019031	495	4
SRR8120482	T025411	495	3
SRR8116392	T012389	496	4
SRR8116236	T011676	497	3
SRR8120344	T019021	497	3
SRR8120286	T028029	498	3
SRR8120281	T029922	498	3
SRR8116443	T003353	499	3
SRR8120728	T014976	499	4
SRR8115977	T019853	499	3
SRR8116010	T008246	500	2
SRR8116251	T011454	500	3
SRR8120527	T017419	500	3
SRR8116631	T021076	500	3
SRR8115756	T006266	501	3
SRR8116151	T012138	501	2
SRR8120887	T014197	501	3
SRR8120246	T014292	501	3
SRR8116546	T029687	501	4
SRR8116395	T012374	502	3
SRR8120132	T025418	509	3
SRR8120971	T009275	514	3
SRR8115767	T014575	516	3
SRR8120487	T025411	524	3
SRR8120537	T026177	526	3
SRR8116047	T025418	528	3
SRR8115954	T006288	530	3
SRR8120241	T014292	530	3
SRR8120814	T012312	531	3
SRR8120124	T013815	531	4
SRR8120300	T025418	533	3
SRR8115759	T005643	534	4
SRR8120488	T025411	536	3
SRR8120354	T013828	537	3
SRR8120172	T005999	539	3
SRR8120536	T026177	542	3
SRR8120489	T013815	543	3
SRR8120214	T007748	546	3
SRR8120761	T014575	547	3
SRR8116128	T013431	550	3
SRR8120577	T004341	551	3
SRR8120245	T008025	554	3
SRR8120212	T003355	556	3
SRR8120332	T008246	565	2
SRR8116373	T016548	569	3
SRR8115941	T025418	569	3
SRR8120080	T022883	570	2
SRR8120394	T026177	571	3
SRR8120541	T018343	573	3
SRR8120483	T007748	575	3
SRR8116146	T012121	577	3
SRR8120350	T025415	578	3
SRR8120442	T006288	579	3
SRR8120984	T019850	581	3
SRR8116240	T019021	582	3
SRR8116255	T010520	584	4
SRR8120448	T006266	585	3
SRR8120973	T009280	585	3
SRR8120525	T019852	585	3
SRR8120578	T019853	586	3
SRR8120719	T021076	586	2
SRR8120250	T024121	586	4
SRR8116005	T007750	587	4
SRR8115842	T013815	587	2
SRR8116503	T005999	588	3
SRR8115718	T016812	589	4
SRR8115674	T017419	589	3
SRR8116202	T003353	590	3
SRR8120757	T016234	590	3
SRR8120278	T029687	590	4
SRR8120247	T014292	591	3
SRR8120533	T016834	591	4
SRR8116162	T019031	591	4
SRR8116634	T020231	591	3
SRR8120283	T029922	591	3
SRR8116147	T011676	592	3
SRR8120032	T008247	593	3
SRR8116398	T012389	593	4
SRR8120398	T026177	593	3
SRR8116509	T028183	593	3
SRR8116441	T004341	594	3
SRR8120075	T012374	594	3
SRR8120121	T014197	594	3
SRR8120259	T011454	596	3
SRR8120485	T025411	597	3
SRR8116444	T003950	598	2
SRR8120248	T023909	598	3
SRR8120279	T025418	599	3
SRR8120783	T012983	601	3
SRR8120981	T012138	604	4
SRR8120522	T028029	604	3
SRR8120885	T007404	608	3
SRR8120359	T013815	613	4
SRR8120860	T014800	618	3
SRR8120815	T012312	620	3
SRR8116250	T010532	621	3
SRR8120825	T014292	621	3
SRR8120363	T026211	621	3
SRR8120289	T014806	622	3
SRR8115659	T025418	630	3
SRR8115998	T013815	643	4
SRR8120400	T026177	646	3
SRR8115650	T014292	652	3
SRR8116158	T025418	659	3
SRR8120084	T028029	659	3
SRR8120249	T023909	660	3
SRR8120076	T016548	661	3
SRR8115760	T005999	663	3
SRR8115844	T012983	664	3
SRR8120362	T013815	664	4
SRR8116457	T026211	664	3
SRR8115655	T013832	666	3
SRR8116416	T014827	666	3
SRR8120726	T019853	667	3
SRR8120335	T019031	668	4
SRR8120884	T007748	672	3
SRR8116239	T018343	673	3
SRR8120253	T024121	673	4
SRR8115806	T025415	674	3
SRR8116449	T016812	675	4
SRR8116008	T006288	676	3
SRR8120143	T002534	677	3
SRR8120855	T026177	677	3
SRR8120297	T008247	678	3
SRR8116544	T016811	678	3
SRR8116632	T021076	678	3
SRR8120146	T003353	679	3
SRR8120452	T014800	679	3
SRR8116232	T011676	680	4
SRR8115840	T012312	680	3
SRR8120239	T014292	681	3
SRR8120421	T000272	682	3
SRR8120337	T005643	682	3
SRR8120659	T009909	682	3
SRR8120812	T012138	682	4
SRR8116399	T012389	682	4
SRR8120343	T004341	683	3
SRR8116394	T012374	683	3
SRR8120781	T012977	683	4
SRR8120791	T016834	683	4
SRR8120616	T019021	683	3
SRR8120524	T019852	683	3
SRR8116508	T020231	683	3
SRR8120066	T022883	683	3
SRR8115999	T009280	684	3
SRR8115764	T006266	685	3
SRR8120818	T011454	685	3
SRR8120285	T029922	685	3
SRR8120621	T012808	686	3
SRR8115672	T014197	686	3
SRR8120528	T017419	693	3
SRR8120238	T025418	696	3
SRR8120732	T026177	703	3
SRR8120486	T025411	705	3
SRR8120374	T000094	709	3
SRR8120580	T003355	709	3
SRR8120568	T012121	712	3
SRR8120147	T000461	713	3
SRR8120654	T014292	713	3
SRR8115635	T014806	713	4
SRR8120356	T013815	714	4
SRR8120144	T002534	719	3
SRR8116294	T025418	722	3
SRR8120914	T007404	727	3
SRR8116004	T013815	727	4
SRR8120573	T026177	729	3
SRR8115652	T014292	736	3
SRR8116447	T005507	801	4
SRR8120339	T005507	824	4
SRR8120581	T003355	833	3
SRR8120760	T003353	834	4
SRR8116569	T012983	836	3
SRR8120916	T008247	842	3
SRR8120177	T016811	843	3
SRR8120352	T025415	851	4
SRR8115910	T014827	852	3
SRR8116200	T002534	853	3
SRR8120883	T007748	853	2
SRR8120588	T026211	853	3
SRR8120789	T016812	854	4
SRR8120175	T018343	855	3
SRR8120821	T011454	857	3
SRR8120384	T000272	858	3
SRR8120073	T016548	858	3
SRR8116150	T012312	861	3
SRR8116197	T000094	862	3
SRR8120083	T023390	862	4
SRR8120521	T008025	863	3
SRR8116148	T012138	863	4
SRR8120724	T019853	863	3
SRR8120861	T014197	864	3
SRR8120623	T019021	865	3
SRR8120756	T019031	865	4
SRR8120393	T019852	865	3
SRR8120064	T021076	865	3
SRR8120655	T009909	866	3
SRR8120428	T012121	866	3
SRR8120619	T012389	866	4
SRR8120450	T014800	866	3
SRR8120657	T010520	867	4
SRR8120531	T016834	867	4
SRR8120723	T020231	873	3
SRR8115997	T007404	878	3
SRR8120127	T013832	886	3
SRR8120880	T014806	1043	3
SRR8116051	T014827	1062	3
SRR8120150	T000461	1081	3
SRR8120915	T007404	1082	3
SRR8116379	T005507	1083	4
SRR8120785	T012983	1083	3
SRR8120572	T012389	1093	4
SRR8120338	T005643	1094	3
SRR8116507	T019853	1095	3
SRR8118924	E017751	30	3
SRR8120406	E024240	37	3
SRR8118897	E018421	38	3
SRR8120414	E023705	39	1
SRR8119040	E016063	40	1
SRR8119044	E018286	40	1
SRR8116345	E020808	40	3
SRR8118829	E014403	41	2
SRR8119215	E021032	41	2
SRR8116331	E002473	42	1
SRR8117194	E002473	42	1
SRR8119564	E016426	42	3
SRR8116611	E025912	42	3
SRR8118927	E017751	43	3
SRR8116285	E019793	43	1
SRR8115775	E022960	43	3
SRR8120769	E021822	44	3
SRR8120891	E022137	44	3
SRR8118917	E016924	45	3
SRR8120026	E025921	45	1
SRR8119470	E012678	46	2
SRR8119051	E018268	46	3
SRR8116282	E023839	46	1
SRR8115859	E003188	47	3
SRR8117216	E003188	47	3
SRR8115702	E013094	47	3
SRR8116538	E019763	47	1
SRR8116389	E024646	47	3
SRR8118655	E002681	49	3
SRR8119776	E017833	49	3
SRR8119606	E018113	49	3
SRR8119413	E020682	49	3
SRR8119071	E021406	50	1
SRR8119344	E009667	51	2
SRR8119388	E010937	51	3
SRR8119708	E012124	51	3
SRR8119774	E017824	51	3
SRR8116493	E033156	51	3
SRR8116330	E006871	52	3
SRR8117204	E006871	52	3
SRR8115899	E007944	52	3
SRR8117181	E007944	52	3
SRR8116029	E023445	52	1
SRR8116026	E023535	52	3
SRR8115892	E006493	53	3
SRR8117129	E006493	53	3
SRR8118968	E006646	53	3
SRR8116367	E010581	53	2
SRR8117122	E010581	53	2
SRR8120738	E028794	53	3
SRR8115645	E032966	53	2
SRR8119042	E016148	54	1
SRR8118488	E003989	55	3
SRR8115683	E004628	55	2
SRR8117112	E004628	55	2
SRR8119788	E010629	55	3
SRR8116481	E017049	55	1
SRR8116542	E019349	55	1
SRR8116352	E020924	55	3
SRR8118517	E000823	56	3
SRR8116433	E011878	56	3
SRR8119490	E013487	57	3
SRR8115691	E020781	57	3
SRR8116306	E002338	58	1
SRR8117195	E002338	58	1
SRR8116422	E012854	58	3
SRR8116289	E020570	58	3
SRR8119177	E006673	59	3
SRR8116565	E006781	59	3
SRR8117151	E006781	59	3
SRR8120087	E029817	59	2
SRR8116583	E006091	60	3
SRR8117213	E006091	60	3
SRR8119338	E009676	60	2
SRR8119464	E011279	60	3
SRR8115445	E001958	61	3
SRR8117178	E001958	61	3
SRR8116557	E016273	61	3
SRR8116043	E019092	61	2
SRR8118617	E001463	62	3
SRR8116490	E021940	62	3
SRR8120437	E034324	62	3
SRR8115708	E010481	63	3
SRR8117230	E010481	63	3
SRR8119709	E012393	63	1
SRR8120197	E022852	63	3
SRR8119585	E005786	64	3
SRR8115876	E010682	64	3
SRR8117256	E010682	64	3
SRR8115929	E013505	64	3
SRR8120900	E022137	64	3
SRR8120415	E024213	64	1
SRR8115701	E013394	66	3
SRR8116107	E014403	66	2
SRR8119629	E019187	66	1
SRR8120013	E025830	66	3
SRR8116319	E029310	66	3
SRR8115830	E021032	67	2
SRR8116561	E018286	68	1
SRR8118835	E021235	68	2
SRR8118585	E003872	69	3
SRR8116339	E003953	69	3
SRR8117093	E003953	69	3
SRR8115798	E017497	69	3
SRR8119575	E017824	69	3
SRR8118513	E004016	70	2
SRR8119777	E017833	70	3
SRR8120895	E022083	71	3
SRR8115787	E022497	71	3
SRR8118981	E012854	72	3
SRR8118846	E010590	73	3
SRR8119715	E012115	73	3
SRR8116551	E016063	73	1
SRR8115863	E016426	73	3
SRR8119735	E018268	74	1
SRR8115925	E014086	76	3
SRR8119614	E020924	76	3
SRR8119454	E010481	78	3
SRR8116040	E018574	78	3
SRR8118530	E000823	79	3
SRR8118926	E017751	79	3
SRR8119533	E019763	79	1
SRR8118522	E003989	80	3
SRR8116171	E004898	80	3
SRR8117248	E004898	80	3
SRR8119515	E006493	80	3
SRR8118886	E021406	80	2
SRR8116078	E021822	80	3
SRR8118575	E004628	81	2
SRR8120962	E028794	81	3
SRR8118616	E001463	82	3
SRR8118586	E003872	82	3
SRR8119218	E010581	82	3
SRR8119387	E010937	82	2
SRR8118838	E006547	83	3
SRR8119685	E006574	83	3
SRR8120191	E023445	83	2
SRR8120675	E032966	83	3
SRR8118967	E006646	84	3
SRR8118961	E007944	85	3
SRR8119060	E013487	85	3
SRR8119428	E010629	86	3
SRR8119463	E011279	86	3
SRR8119607	E018113	86	3
SRR8120198	E022852	86	3
SRR8115911	E004709	87	3
SRR8117133	E004709	87	3
SRR8119047	E011878	87	3
SRR8119639	E016273	87	3
SRR8118855	E020570	87	3
SRR8118595	E001958	88	3
SRR8120959	E026079	88	3
SRR8115678	E035134	88	3
SRR8120219	E021940	89	3
SRR8119132	E006091	90	3
SRR8119039	E016063	90	1
SRR8119180	E006673	91	3
SRR8118580	E003251	92	3
SRR8119754	E005786	92	3
SRR8119665	E013094	92	3
SRR8119432	E013505	92	3
SRR8119738	E017833	92	3
SRR8118661	E004628	93	2
SRR8119135	E010682	93	3
SRR8119588	E017824	93	3
SRR8115643	E033036	93	3
SRR8119099	E006781	94	3
SRR8119624	E019092	95	2
SRR8115745	E011183	96	2
SRR8117147	E011183	96	2
SRR8119505	E014403	96	2
SRR8119286	E015208	96	3
SRR8120316	E026325	96	2
SRR8119289	E016924	97	3
SRR8120901	E022137	97	3
SRR8119527	E018286	98	1
SRR8116084	E021822	99	3
SRR8120870	E023535	100	3
SRR8119728	E021032	101	2
SRR8118558	E004016	102	2
SRR8119072	E010590	102	3
SRR8118837	E021235	102	2
SRR8120028	E022497	102	3
SRR8118540	E003061	103	2
SRR8115700	E013394	103	3
SRR8118921	E017751	103	3
SRR8119730	E018268	103	3
SRR8120434	E023445	104	2
SRR8116324	E007303	105	3
SRR8117202	E007303	105	3
SRR8119769	E016426	105	1
SRR8120318	E026325	107	3
SRR8119010	E008643	109	1
SRR8119075	E017497	109	3
SRR8116527	E020924	109	3
SRR8118839	E006547	110	3
SRR8119224	E010581	110	2
SRR8119265	E019763	110	1
SRR8120737	E028794	110	3
SRR8119368	E005804	111	3
SRR8118885	E021406	111	1
SRR8119382	E010937	112	2
SRR8118930	E004898	113	3
SRR8116157	E006871	113	3
SRR8117149	E006871	113	3
SRR8119656	E007944	113	3
SRR8115692	E020682	113	3
SRR8119618	E020808	113	1
SRR8120927	E030933	113	3
SRR8120615	E023445	114	2
SRR8120509	E035134	114	3
SRR8119367	E006646	115	3
SRR8116210	E018421	115	3
SRR8118818	E011878	116	3
SRR8116100	E003953	117	3
SRR8117237	E003953	117	3
SRR8119756	E006493	117	3
SRR8116480	E017049	117	1
SRR8119030	E019092	117	2
SRR8116385	E024907	117	2
SRR8116041	E018574	118	3
SRR8118854	E020570	118	3
SRR8120199	E022852	118	3
SRR8118608	E003872	119	3
SRR8118904	E004934	119	1
SRR8119124	E006091	119	3
SRR8119229	E013487	119	3
SRR8119574	E017824	119	3
SRR8118834	E018113	119	3
SRR8119252	E019349	119	1
SRR8116452	E022083	119	3
SRR8116386	E025671	119	3
SRR8118542	E003061	120	2
SRR8119246	E006574	120	3
SRR8119178	E006673	120	3
SRR8118974	E010682	120	3
SRR8119637	E016273	120	3
SRR8120501	E029817	120	2
SRR8120921	E030828	120	3
SRR8118533	E000823	121	3
SRR8119370	E005786	121	3
SRR8119450	E010481	121	3
SRR8116179	E012393	121	1
SRR8119163	E014086	121	3
SRR8116191	E019187	121	2
SRR8119458	E021235	121	1
SRR8119466	E011279	122	3
SRR8116428	E012115	122	3
SRR8119402	E016063	122	1
SRR8119068	E020441	122	2
SRR8116462	E021940	122	3
SRR8120638	E024646	122	3
SRR8116610	E025912	122	3
SRR8118664	E004071	123	1
SRR8116103	E015378	123	1
SRR8118610	E001463	124	2
SRR8119471	E012854	124	1
SRR8116071	E021822	124	3
SRR8116033	E022960	124	3
SRR8120639	E024240	124	3
SRR8118561	E004628	125	2
SRR8115664	E008241	125	3
SRR8117081	E008241	125	3
SRR8119041	E016148	125	2
SRR8120956	E026079	125	2
SRR8119679	E017833	126	3
SRR8120646	E022137	126	3
SRR8119434	E013505	127	3
SRR8119498	E014403	127	3
SRR8119065	E019793	127	1
SRR8119741	E004709	128	3
SRR8118564	E001958	129	3
SRR8118629	E004016	129	2
SRR8119297	E016870	129	3
SRR8116425	E012678	130	3
SRR8119597	E017497	130	3
SRR8119266	E018286	130	1
SRR8118932	E004898	131	3
SRR8119139	E007980	131	3
SRR8118913	E016924	131	2
SRR8118840	E006547	132	3
SRR8120873	E023681	132	3
SRR8120010	E022497	133	3
SRR8119070	E010590	134	2
SRR8119779	E016426	134	3
SRR8119552	E021032	134	2
SRR8120008	E034324	134	3
SRR8119043	E017751	135	2
SRR8119616	E020781	135	3
SRR8119238	E011878	136	3
SRR8119262	E019763	136	1
SRR8116279	E023705	136	2
SRR8116382	E025830	136	3
SRR8115856	E003188	137	3
SRR8117219	E003188	137	3
SRR8120743	E028794	137	1
SRR8118521	E003989	138	3
SRR8119787	E010629	138	1
SRR8120097	E035134	139	3
SRR8120613	E023445	140	2
SRR8119381	E010937	142	3
SRR8119379	E007944	144	3
SRR8119999	E026325	144	2
SRR8119363	E006646	145	3
SRR8118852	E010581	145	2
SRR8119164	E014086	145	3
SRR8120673	E032966	145	3
SRR8118892	E021406	146	2
SRR8120416	E024213	146	1
SRR8119609	E018113	147	3
SRR8120923	E029817	147	2
SRR8119729	E018268	148	3
SRR8118858	E020570	148	3
SRR8119100	E006781	149	3
SRR8119453	E010481	150	1
SRR8119233	E016063	150	1
SRR8119357	E016273	150	3
SRR8119277	E021235	150	2
SRR8116461	E021940	150	3
SRR8120200	E022852	150	3
SRR8118576	E000823	151	3
SRR8116340	E003953	151	3
SRR8117238	E003953	151	3
SRR8118902	E005786	151	3
SRR8118996	E006091	151	3
SRR8119433	E013505	151	3
SRR8120840	E024907	151	1
SRR8119247	E006574	152	3
SRR8119465	E011279	152	3
SRR8115838	E021822	152	3
SRR8118506	E001463	153	3
SRR8118841	E006547	153	3
SRR8119183	E006673	153	3
SRR8118868	E017833	153	3
SRR8118607	E003872	154	3
SRR8119228	E013487	154	3
SRR8119031	E019092	154	2
SRR8120645	E022137	156	3
SRR8120014	E025830	156	3
SRR8115916	E004628	157	2
SRR8117105	E004628	157	2
SRR8118989	E014403	157	3
SRR8119670	E012854	158	1
SRR8119022	E018286	158	1
SRR8118581	E003251	159	3
SRR8115687	E004080	159	3
SRR8117108	E004080	159	3
SRR8119333	E017497	160	3
SRR8120022	E022497	160	3
SRR8118476	E001958	161	3
SRR8119759	E006493	161	3
SRR8119749	E004709	163	3
SRR8119152	E010590	163	3
SRR8115875	E010629	164	3
SRR8117095	E010629	164	3
SRR8116475	E016924	164	1
SRR8115823	E021032	164	2
SRR8118520	E003989	166	3
SRR8118920	E017751	166	3
SRR8116531	E020924	166	3
SRR8115858	E003188	168	3
SRR8117221	E003188	168	3
SRR8119133	E006091	168	2
SRR8120201	E022852	169	3
SRR8118606	E003872	171	3
SRR8120869	E023445	172	2
SRR8118648	E000823	173	3
SRR8119053	E011878	173	3
SRR8115896	E007944	174	3
SRR8117182	E007944	174	3
SRR8118905	E010937	174	3
SRR8118953	E014086	174	3
SRR8119115	E016426	174	3
SRR8116167	E004898	175	3
SRR8117252	E004898	175	3
SRR8119244	E006574	175	3
SRR8119175	E006646	176	3
SRR8119573	E017824	177	3
SRR8118891	E021406	177	1
SRR8119182	E010481	178	1
SRR8119487	E013487	178	2
SRR8119495	E014403	178	3
SRR8119631	E016273	178	3
SRR8119069	E020570	178	3
SRR8120311	E026325	178	3
SRR8120510	E035134	178	3
SRR8119397	E016063	179	1
SRR8119088	E018113	179	3
SRR8116077	E021822	179	3
SRR8119732	E018268	181	3
SRR8119032	E019092	181	1
SRR8118541	E003061	182	2
SRR8119314	E004781	182	2
SRR8119784	E010682	182	3
SRR8119435	E013505	182	3
SRR8118836	E021235	182	1
SRR8116497	E021940	182	3
SRR8120857	E024907	182	3
SRR8118583	E003393	183	3
SRR8119457	E011279	183	3
SRR8116473	E018286	183	2
SRR8120644	E022137	183	3
SRR8116338	E003953	184	3
SRR8117092	E003953	184	3
SRR8118900	E005786	184	3
SRR8115723	E006493	184	3
SRR8117131	E006493	184	3
SRR8119789	E010629	184	1
SRR8119793	E012854	184	1
SRR8120086	E029817	185	3
SRR8118882	E006673	186	3
SRR8116372	E010581	186	2
SRR8117123	E010581	186	2
SRR8118477	E001463	187	3
SRR8118508	E001958	188	3
SRR8118867	E017833	188	3
SRR8115915	E004628	189	2
SRR8117137	E004628	189	2
SRR8115746	E011183	191	3
SRR8117143	E011183	191	3
SRR8119592	E017497	191	3
